id_kol,nama_lengkap,username,sosial_media,jenis_kol,jumlah_followers,link_media_sosial,alamat_kol,ctr_%,engagement_rate_%,avg_likes,avg_comments,conversion_rate_%,roi_%,estimated_price_per_post_idr,partner
976094002855274,Dewi Firmansyah,kol-dewifirmansyah,tiktok,tiktok-kol,1903,https://www.tiktok.com/@dewifirmansyah,Bogor,0.52,1.98,19,1,4.66,589.64,1358431,partner exclusif
772269168905857,Eko Septian,kol-ekoseptian,instagram,ig-kol,134,https://www.instagram.com/ekoseptian,Padang,6.02,12.49,12,1,2.89,7.3,83035,influencer
731443287453468,Zainal Kurniawan,kol-zainalkurniawan,tiktok,tiktok-kol,37345,https://www.tiktok.com/@zainalkurniawan,BandaAceh,5.53,7.19,1426,85,1.86,321.63,7888736,partner exclusif
678597838895552,Grace Hermawan,kol-gracehermawan,instagram,ig-kol,174462,https://www.instagram.com/gracehermawan,Probolinggo,10.36,2.63,1992,100,4.3,367.54,208421880,partner exclusif
447164881075110,Rendy Hartono,kol-rendyhartono,instagram,ig-kol,12705,https://www.instagram.com/rendyhartono,Kendari,3.97,12.58,1117,85,2.62,488.0,10350817,partner exclusif
394346332454604,Nina,kol-nina,tiktok,tiktok-kol,21430,https://www.tiktok.com/@nina,Semarang,1.25,12.25,1099,24,0.61,95.14,5393644,partner exclusif
939702028603364,Oki Saputra,kol-okisaputra,instagram,ig-kol,103142,https://www.instagram.com/okisaputra,Batam,10.35,5.88,5041,130,3.45,364.54,213471175,partner exclusif
546396056492123,Aulia,kol-aulia,instagram,ig-kol,854,https://www.instagram.com/aulia,Semarang,4.99,0.35,2,0,3.91,560.03,283009,influencer
236824791179543,Yudha Halim,kol-yudhahalim,tiktok,tiktok-kol,719,https://www.tiktok.com/@yudhahalim,Kupang,5.89,0.28,2,0,4.53,458.93,73002,influencer
552910011655496,Siti,kol-siti,instagram,ig-kol,53757,https://www.instagram.com/siti,Mataram,1.37,7.21,2415,129,2.12,20.41,11817285,partner exclusif
538324264215680,Rina,kol-rina,tiktok,tiktok-kol,1958,https://www.tiktok.com/@rina,Lhokseumawe,8.99,5.98,82,4,0.07,305.23,1615213,partner exclusif
470331734829495,Sandi,kol-sandi,tiktok,tiktok-kol,11338,https://www.tiktok.com/@sandi,Pekanbaru,11.88,1.27,77,4,2.07,367.89,10561224,partner exclusif
434893533953866,Siska,kol-siska,tiktok,tiktok-kol,37690,https://www.tiktok.com/@siska,Bandung,3.52,11.64,3274,72,0.34,32.6,7884310,partner exclusif
932191362561678,Oki Hartono,kol-okihartono,instagram,ig-kol,1564873,https://www.instagram.com/okihartono,BandaAceh,6.44,9.32,65681,3793,4.67,522.35,147321866,partner exclusif
663883379432013,Intan,kol-intan,facebook,fb-kol,23881,https://www.facebook.com/intan,Banten,2.53,7.05,1374,37,3.62,160.71,11288855,partner exclusif
641431179001510,Siti Suryani,kol-sitisuryani,instagram,ig-kol,978408,https://www.instagram.com/sitisuryani,Palu,5.51,14.86,126035,4616,2.84,103.5,52376678,partner exclusif
793205719350156,Intan Septian,kol-intanseptian,facebook,fb-kol,181,https://www.facebook.com/intanseptian,Kendari,1.43,14.66,26,1,1.21,116.67,366492,influencer
653210747363528,Ayuni Erna,kol-ayunierna,instagram,ig-kol,892,https://www.instagram.com/ayunierna,Palu,5.57,2.65,13,0,0.55,128.04,211739,influencer
242327838965607,Vina,kol-vina,instagram,ig-kol,123,https://www.instagram.com/vina,Cirebon,6.14,5.94,6,0,0.73,27.96,488797,influencer
225551030271652,Lukman,kol-lukman,tiktok,tiktok-kol,12931,https://www.tiktok.com/@lukman,Jayapura,8.72,13.66,833,29,1.15,207.29,11719424,partner exclusif
679915982817018,Ria Kusuma,kol-riakusuma,instagram,ig-kol,1577,https://www.instagram.com/riakusuma,Kendari,11.0,3.59,37,2,1.17,37.21,718718,partner exclusif
858314826374477,Rizky Hermawan,kol-rizkyhermawan,facebook,fb-kol,187276,https://www.facebook.com/rizkyhermawan,Prabumulih,8.71,2.46,5278,183,0.05,510.35,171210055,partner exclusif
993677754548253,Wawan Lukman,kol-wawanlukman,tiktok,tiktok-kol,101,https://www.tiktok.com/@wawanlukman,Sorong,5.58,12.02,11,0,2.71,230.42,325277,influencer
876320244448440,Rina,kol-rina,instagram,ig-kol,1942,https://www.instagram.com/rina,Lhokseumawe,0.38,7.41,144,5,3.88,445.22,2387186,partner exclusif
198033501750563,Gilang Kurniawan,kol-gilangkurniawan,tiktok,tiktok-kol,3219,https://www.tiktok.com/@gilangkurniawan,Jayapura,10.92,13.33,471,12,1.48,489.08,2813606,partner exclusif
177509936472190,Nur Fadhil,kol-nurfadhil,instagram,ig-kol,3106,https://www.instagram.com/nurfadhil,Prabumulih,3.99,5.65,183,10,4.42,450.27,2317845,partner exclusif
390082404994048,Lia Pratama,kol-liapratama,tiktok,tiktok-kol,2008,https://www.tiktok.com/@liapratama,Kendari,11.45,3.08,53,2,4.13,74.02,2794519,partner exclusif
787284293990582,Erna,kol-erna,facebook,fb-kol,25259,https://www.facebook.com/erna,Binjai,10.68,12.25,2056,123,2.64,394.01,22789718,partner exclusif
622696790444933,Rizky Suryani,kol-rizkysuryani,tiktok,tiktok-kol,613925,https://www.tiktok.com/@rizkysuryani,Bengkulu,3.06,13.6,95253,5891,2.53,235.84,239668212,partner exclusif
400705409869011,Nina,kol-nina,instagram,ig-kol,33949,https://www.instagram.com/nina,Lhokseumawe,4.92,12.77,2728,154,0.83,78.7,13977094,partner exclusif
197884228061481,Meli,kol-meli,instagram,ig-kol,73238,https://www.instagram.com/meli,Tarakan,1.14,2.65,1257,33,4.98,31.05,4325860,partner exclusif
829332110511410,Oki,kol-oki,tiktok,tiktok-kol,4920,https://www.tiktok.com/@oki,Bengkulu,4.13,2.61,100,5,4.76,169.97,2182310,partner exclusif
633308838497848,Clara Ramadhan,kol-clararamadhan,facebook,fb-kol,11786,https://www.facebook.com/clararamadhan,Jayapura,4.98,13.96,1538,93,3.65,167.58,10038776,partner exclusif
115422100336317,Meli Ruslan,kol-meliruslan,facebook,fb-kol,541838,https://www.facebook.com/meliruslan,Tangerang,2.29,13.06,37600,1317,0.48,522.82,204613530,partner exclusif
770952942059084,Eko Septian,kol-ekoseptian,facebook,fb-kol,489004,https://www.facebook.com/ekoseptian,Palu,8.95,4.25,14809,766,2.96,554.48,130581576,partner exclusif
350943498285459,Grace,kol-grace,instagram,ig-kol,389502,https://www.instagram.com/grace,Tasikmalaya,2.75,4.12,17864,1271,4.09,394.43,161441403,partner exclusif
604324097122147,Tasya Indah,kol-tasyaindah,tiktok,tiktok-kol,19822,https://www.tiktok.com/@tasyaindah,Probolinggo,6.67,11.74,2523,191,1.95,429.95,8947077,partner exclusif
914177416207331,Rina,kol-rina,facebook,fb-kol,94278,https://www.facebook.com/rina,Padang,7.7,1.33,658,18,4.69,571.22,5213997,partner exclusif
973337158216770,Ratna Ruslan,kol-ratnaruslan,facebook,fb-kol,288166,https://www.facebook.com/ratnaruslan,Jayapura,9.54,1.48,1922,55,0.81,485.44,129244461,partner exclusif
163370341057545,Ricky,kol-ricky,instagram,ig-kol,24983,https://www.instagram.com/ricky,Mataram,5.55,4.97,863,64,0.19,96.61,22157543,partner exclusif
892899347402101,Rina Dina,kol-rinadina,facebook,fb-kol,2311,https://www.facebook.com/rinadina,Pekanbaru,3.81,12.37,181,13,0.28,166.13,1074281,partner exclusif
907985961493803,Kurniawan Putra,kol-kurniawanputra,instagram,ig-kol,2339,https://www.instagram.com/kurniawanputra,Probolinggo,1.57,8.73,177,4,0.25,173.12,2807741,partner exclusif
116586027198590,Bayu Hasan,kol-bayuhasan,tiktok,tiktok-kol,288,https://www.tiktok.com/@bayuhasan,Balikpapan,5.78,7.14,14,1,1.33,346.33,344225,influencer
945268726015765,Indah,kol-indah,tiktok,tiktok-kol,13150,https://www.tiktok.com/@indah,Tasikmalaya,2.93,6.56,768,33,4.13,161.48,7570466,partner exclusif
121643416139352,Yudha Hartono,kol-yudhahartono,tiktok,tiktok-kol,984,https://www.tiktok.com/@yudhahartono,Kendari,3.07,0.89,4,0,4.83,151.46,109041,influencer
508042481240755,Sandi,kol-sandi,instagram,ig-kol,644,https://www.instagram.com/sandi,Palu,8.02,14.21,54,3,1.38,10.34,51602,influencer
495612320853409,Aulia,kol-aulia,facebook,fb-kol,519320,https://www.facebook.com/aulia,Batam,10.09,14.46,46236,2257,2.2,62.76,150853797,partner exclusif
193655011372856,Fikri,kol-fikri,tiktok,tiktok-kol,181572,https://www.tiktok.com/@fikri,Binjai,8.05,8.43,13636,926,2.65,93.43,291844543,partner exclusif
105140457195722,Rina Fadhil,kol-rinafadhil,tiktok,tiktok-kol,674563,https://www.tiktok.com/@rinafadhil,Madiun,3.96,12.9,59652,3909,2.67,285.75,256296437,partner exclusif
875670656608824,Rina Saputra,kol-rinasaputra,facebook,fb-kol,5751,https://www.facebook.com/rinasaputra,Makassar,11.9,9.72,622,46,0.48,552.61,998195,partner exclusif
956182018120460,Rina Hasan,kol-rinahasan,tiktok,tiktok-kol,949817,https://www.tiktok.com/@rinahasan,Palembang,3.4,6.52,42060,1742,2.27,411.48,39441488,partner exclusif
284010446177859,Kurniawan,kol-kurniawan,instagram,ig-kol,389286,https://www.instagram.com/kurniawan,Probolinggo,5.24,10.38,43111,1274,1.9,86.25,43860008,partner exclusif
277043598169279,Farah,kol-farah,facebook,fb-kol,19579,https://www.facebook.com/farah,TanjungPinang,6.85,14.31,2073,117,3.98,153.09,11731825,partner exclusif
850505025804817,Rizky,kol-rizky,facebook,fb-kol,115948,https://www.facebook.com/rizky,Prabumulih,9.82,0.98,618,45,4.0,129.1,52250587,partner exclusif
100608037850190,Pandu Hermawan,kol-panduhermawan,tiktok,tiktok-kol,6540,https://www.tiktok.com/@panduhermawan,Surabaya,7.64,1.39,92,4,3.41,595.51,1916338,partner exclusif
308654490175734,Ani,kol-ani,facebook,fb-kol,129,https://www.facebook.com/ani,Manado,1.88,5.43,5,0,4.57,380.28,444542,influencer
452122363873076,Ria Fadhil,kol-riafadhil,tiktok,tiktok-kol,103,https://www.tiktok.com/@riafadhil,Tangerang,3.21,3.84,3,0,1.81,299.85,327891,influencer
120138155062819,Made Maulana,kol-mademaulana,facebook,fb-kol,480609,https://www.facebook.com/mademaulana,Depok,6.74,9.35,46250,972,3.13,374.47,124195723,partner exclusif
775663208717841,Farah,kol-farah,instagram,ig-kol,122721,https://www.instagram.com/farah,Tarakan,2.33,9.79,8648,299,3.37,67.73,239792733,partner exclusif
873511876437859,Dewi Nur,kol-dewinur,instagram,ig-kol,1165255,https://www.instagram.com/dewinur,Tasikmalaya,7.62,2.52,33972,1441,1.46,521.55,125174252,partner exclusif
160829273823732,Hadi Wijaya,kol-hadiwijaya,instagram,ig-kol,1093,https://www.instagram.com/hadiwijaya,Samarinda,8.4,7.88,92,3,3.63,63.24,758075,partner exclusif
612432887996573,Iwan Wijaya,kol-iwanwijaya,facebook,fb-kol,38019,https://www.facebook.com/iwanwijaya,Makassar,6.36,10.87,4256,224,3.04,103.14,22908438,partner exclusif
171159234722917,Rina,kol-rina,instagram,ig-kol,223939,https://www.instagram.com/rina,Lhokseumawe,8.67,7.96,7250,542,1.05,-3.53,40783051,partner exclusif
651225301918126,Grace Fadhil,kol-gracefadhil,facebook,fb-kol,830,https://www.facebook.com/gracefadhil,Binjai,4.48,11.92,50,1,1.56,23.97,114578,influencer
903072949750748,Rian Putra,kol-rianputra,instagram,ig-kol,2834,https://www.instagram.com/rianputra,Bengkulu,1.01,3.98,48,3,3.66,60.63,2748587,partner exclusif
929723045416476,Eko Gilang,kol-ekogilang,tiktok,tiktok-kol,3581,https://www.tiktok.com/@ekogilang,BandaAceh,4.83,9.19,347,23,1.94,404.64,804839,partner exclusif
346581023706466,Teguh Nugroho,kol-teguhnugroho,instagram,ig-kol,1774,https://www.instagram.com/teguhnugroho,Samarinda,11.56,1.91,22,1,3.97,590.79,1313985,partner exclusif
776675372566769,Pandu Hasan,kol-panduhasan,facebook,fb-kol,110454,https://www.facebook.com/panduhasan,Tasikmalaya,9.66,4.43,2669,56,4.98,594.97,113906381,partner exclusif
678981882774590,Dewi,kol-dewi,facebook,fb-kol,234417,https://www.facebook.com/dewi,Kupang,6.99,9.62,19281,556,2.83,162.53,293670808,partner exclusif
636968565082034,Rizky,kol-rizky,tiktok,tiktok-kol,9254,https://www.tiktok.com/@rizky,Binjai,5.07,13.4,1133,34,1.09,328.23,1456764,partner exclusif
155369258088783,Bayu,kol-bayu,instagram,ig-kol,2938,https://www.instagram.com/bayu,Padang,6.64,12.76,194,11,1.8,399.46,2320938,partner exclusif
817065693919320,Grace,kol-grace,tiktok,tiktok-kol,220212,https://www.tiktok.com/@grace,Surabaya,4.84,2.4,4598,305,4.25,148.58,46776599,partner exclusif
141615441722044,Ricky,kol-ricky,tiktok,tiktok-kol,161,https://www.tiktok.com/@ricky,BandaAceh,0.89,8.01,11,0,1.47,356.05,499753,influencer
789995907096291,Nur Hartono,kol-nurhartono,instagram,ig-kol,643109,https://www.instagram.com/nurhartono,Batam,8.74,11.49,53892,1498,0.69,-7.93,74429447,partner exclusif
299601324893459,Nina Kusuma,kol-ninakusuma,instagram,ig-kol,3461,https://www.instagram.com/ninakusuma,Jakarta,11.17,3.2,125,6,2.34,554.84,2447226,partner exclusif
820842046835997,Rina Hermawan,kol-rinahermawan,tiktok,tiktok-kol,682245,https://www.tiktok.com/@rinahermawan,Tangerang,6.59,4.75,28325,1800,0.85,338.86,50654715,partner exclusif
394538764782821,Meli,kol-meli,tiktok,tiktok-kol,115,https://www.tiktok.com/@meli,Malang,2.02,1.57,1,0,2.69,93.08,379392,influencer
794749247173050,Rizky,kol-rizky,tiktok,tiktok-kol,2856,https://www.tiktok.com/@rizky,Tasikmalaya,6.91,6.85,194,10,3.52,317.65,2298052,partner exclusif
741069053345057,Dedi Kurnia,kol-dedikurnia,instagram,ig-kol,79139,https://www.instagram.com/dedikurnia,Palembang,1.13,6.02,5235,220,3.89,314.23,18008304,partner exclusif
728477296268650,Nina Fadhil,kol-ninafadhil,facebook,fb-kol,1746,https://www.facebook.com/ninafadhil,TanjungPinang,6.61,0.44,4,0,0.2,185.15,642233,partner exclusif
431760627906945,Irfan Firmansyah,kol-irfanfirmansyah,facebook,fb-kol,15238,https://www.facebook.com/irfanfirmansyah,Probolinggo,11.55,11.32,739,44,0.47,552.66,10894717,partner exclusif
856066736868737,Mega Fadhil,kol-megafadhil,facebook,fb-kol,864592,https://www.facebook.com/megafadhil,Bandung,6.12,10.83,48984,3431,1.61,337.62,290164385,partner exclusif
531861296787829,Meli Meli,kol-melimeli,tiktok,tiktok-kol,528,https://www.tiktok.com/@melimeli,Tasikmalaya,10.81,2.8,15,1,1.35,93.18,324509,influencer
254582573295533,Joko Putra,kol-jokoputra,tiktok,tiktok-kol,87887,https://www.tiktok.com/@jokoputra,Cirebon,11.0,2.96,2625,166,4.66,90.3,14520936,partner exclusif
688808951183270,Lina Utama,kol-linautama,facebook,fb-kol,2484,https://www.facebook.com/linautama,Mamuju,7.36,11.39,288,11,1.32,-15.29,1786054,partner exclusif
585248092866197,Intan Setiawan,kol-intansetiawan,instagram,ig-kol,1832,https://www.instagram.com/intansetiawan,Bengkulu,1.38,12.45,128,4,0.88,364.02,1399542,partner exclusif
132557489597498,Hadi Hermawan,kol-hadihermawan,instagram,ig-kol,44486,https://www.instagram.com/hadihermawan,Jayapura,11.38,2.01,781,38,0.31,434.15,7416917,partner exclusif
459737611999843,Ayuni,kol-ayuni,instagram,ig-kol,1925,https://www.instagram.com/ayuni,Mamuju,2.09,7.49,97,4,3.71,394.98,2770584,partner exclusif
880030265113853,Andi,kol-andi,tiktok,tiktok-kol,469,https://www.tiktok.com/@andi,Bogor,3.75,9.66,39,3,0.37,126.58,386933,influencer
897929028781181,Maya,kol-maya,tiktok,tiktok-kol,6602,https://www.tiktok.com/@maya,Denpasar,10.8,11.87,764,29,2.07,443.08,1044154,partner exclusif
501450478437364,Gilang Irfan,kol-gilangirfan,facebook,fb-kol,250,https://www.facebook.com/gilangirfan,Madiun,4.59,0.32,0,0,1.32,79.29,426200,influencer
451414061779699,Maya,kol-maya,instagram,ig-kol,410,https://www.instagram.com/maya,Palembang,1.17,12.29,55,4,1.92,387.76,176400,influencer
135183397853921,Joko Kusuma,kol-jokokusuma,facebook,fb-kol,1283255,https://www.facebook.com/jokokusuma,Lhokseumawe,10.92,3.37,31550,955,0.51,244.8,200532469,partner exclusif
718685054136579,Ratna,kol-ratna,tiktok,tiktok-kol,299414,https://www.tiktok.com/@ratna,Tarakan,3.55,14.14,36276,1294,1.28,482.67,292424733,partner exclusif
837851825698555,Eko,kol-eko,instagram,ig-kol,393,https://www.instagram.com/eko,Depok,11.42,14.2,45,1,0.15,398.64,101671,influencer
192305734389859,Meli Prasetyo,kol-meliprasetyo,facebook,fb-kol,107652,https://www.facebook.com/meliprasetyo,Malang,4.53,7.81,4605,268,1.98,17.75,46709872,partner exclusif
189590646136711,Agus,kol-agus,tiktok,tiktok-kol,224621,https://www.tiktok.com/@agus,Malang,8.78,8.89,13551,291,1.52,276.34,299545574,partner exclusif
601375429722132,Vina,kol-vina,tiktok,tiktok-kol,313,https://www.tiktok.com/@vina,Bogor,9.28,10.17,16,1,0.53,546.24,71942,influencer
598531530818933,Yudha Firmansyah,kol-yudhafirmansyah,facebook,fb-kol,308496,https://www.facebook.com/yudhafirmansyah,Mamuju,9.34,1.73,5398,199,0.51,156.36,236947885,partner exclusif
224333392098709,Iwan,kol-iwan,tiktok,tiktok-kol,119711,https://www.tiktok.com/@iwan,Sorong,6.87,5.31,6505,358,4.12,461.35,147870014,partner exclusif
454185913918607,Made Fadhil,kol-madefadhil,tiktok,tiktok-kol,11522,https://www.tiktok.com/@madefadhil,Palu,6.73,4.31,265,15,2.22,427.36,5864662,partner exclusif
146934124182415,Ani Wijaya,kol-aniwijaya,tiktok,tiktok-kol,44671,https://www.tiktok.com/@aniwijaya,Tarakan,10.9,6.2,2208,165,3.2,208.51,13343466,partner exclusif
400073158130054,Iwan Eko,kol-iwaneko,tiktok,tiktok-kol,293121,https://www.tiktok.com/@iwaneko,Bekasi,8.87,6.31,10799,507,1.39,564.79,287521399,partner exclusif
270515534420101,Fikri Hartono,kol-fikrihartono,tiktok,tiktok-kol,2683,https://www.tiktok.com/@fikrihartono,Tasikmalaya,11.63,12.23,207,16,4.77,285.06,1336740,partner exclusif
740944335770561,Teguh Halim,kol-teguhhalim,instagram,ig-kol,923459,https://www.instagram.com/teguhhalim,Depok,10.08,13.37,92532,2677,1.77,19.73,154143135,partner exclusif
636731260565497,Ani Firmansyah,kol-anifirmansyah,instagram,ig-kol,33001,https://www.instagram.com/anifirmansyah,Padang,6.57,14.13,2119,133,3.79,511.91,24175348,partner exclusif
249452874265525,Siska Setiawan,kol-siskasetiawan,tiktok,tiktok-kol,9827,https://www.tiktok.com/@siskasetiawan,Palembang,5.32,1.98,142,8,3.75,43.27,2102240,partner exclusif
585100160860999,Teguh Saputra,kol-teguhsaputra,tiktok,tiktok-kol,114849,https://www.tiktok.com/@teguhsaputra,Medan,10.94,2.64,2258,179,3.31,-3.69,275862855,partner exclusif
756995889983174,Fikri Hartono,kol-fikrihartono,facebook,fb-kol,28728,https://www.facebook.com/fikrihartono,Surabaya,7.19,13.3,3913,184,0.74,49.41,17913495,partner exclusif
540883050601865,Lina,kol-lina,facebook,fb-kol,1687692,https://www.facebook.com/lina,Bengkulu,11.67,5.73,110824,5801,0.32,-4.07,50137544,partner exclusif
137277430861286,Teguh,kol-teguh,facebook,fb-kol,444,https://www.facebook.com/teguh,Padang,8.74,6.0,31,2,4.24,392.04,76227,influencer
363226043005119,Joko,kol-joko,instagram,ig-kol,31553,https://www.instagram.com/joko,Mamuju,10.32,9.95,2866,89,3.2,528.56,17147639,partner exclusif
720493195600800,Indah,kol-indah,instagram,ig-kol,1527,https://www.instagram.com/indah,Probolinggo,6.61,0.21,4,0,3.9,144.87,2178269,partner exclusif
278390250380192,Satria,kol-satria,tiktok,tiktok-kol,3457,https://www.tiktok.com/@satria,Pontianak,9.09,9.08,330,26,4.37,423.14,952819,partner exclusif
578905755505904,Fiona Wijaya,kol-fionawijaya,facebook,fb-kol,262,https://www.facebook.com/fionawijaya,Semarang,3.88,0.67,1,0,0.15,331.68,260797,influencer
565829364933803,Ahmad Hermawan,kol-ahmadhermawan,instagram,ig-kol,6016,https://www.instagram.com/ahmadhermawan,Pekanbaru,10.19,1.75,61,2,0.93,224.6,2079288,partner exclusif
400608578234715,Putri Rina,kol-putririna,facebook,fb-kol,380,https://www.facebook.com/putririna,Bandung,7.23,2.87,12,1,4.97,132.77,250010,influencer
223387754407207,Putri Pratama,kol-putripratama,instagram,ig-kol,12251,https://www.instagram.com/putripratama,Pekanbaru,0.68,8.99,1014,39,0.69,308.82,22473780,partner exclusif
880183787814703,Putri Kurnia,kol-putrikurnia,instagram,ig-kol,178947,https://www.instagram.com/putrikurnia,Malang,4.15,13.41,20564,1377,1.55,177.74,143504954,partner exclusif
486447631170395,Ria,kol-ria,tiktok,tiktok-kol,109,https://www.tiktok.com/@ria,Jambi,11.19,6.5,8,0,0.77,92.25,449526,influencer
281594708494218,Mega,kol-mega,tiktok,tiktok-kol,106,https://www.tiktok.com/@mega,Madiun,10.86,8.15,4,0,4.91,278.34,309278,influencer
854381991166232,Bayu,kol-bayu,tiktok,tiktok-kol,753,https://www.tiktok.com/@bayu,Cirebon,3.09,11.08,92,4,2.16,411.79,432466,influencer
917476796680477,Ani Maulana,kol-animaulana,instagram,ig-kol,2061,https://www.instagram.com/animaulana,Depok,4.47,9.85,136,4,0.99,525.63,967260,partner exclusif
405807982713993,Yudha Firmansyah,kol-yudhafirmansyah,facebook,fb-kol,155772,https://www.facebook.com/yudhafirmansyah,Jayapura,5.92,0.65,1108,59,1.9,85.22,64071297,partner exclusif
529831299248253,Hendra,kol-hendra,tiktok,tiktok-kol,616060,https://www.tiktok.com/@hendra,Jambi,0.24,12.9,86670,5830,3.7,299.12,237782893,partner exclusif
595253659578753,Oki,kol-oki,facebook,fb-kol,236159,https://www.facebook.com/oki,Tangerang,1.38,9.7,21092,1574,3.63,178.71,91213817,partner exclusif
711252452711650,Fiona Fiona,kol-fionafiona,tiktok,tiktok-kol,1512,https://www.tiktok.com/@fionafiona,Cirebon,5.45,2.24,24,1,0.46,431.92,2766799,partner exclusif
210054300858967,Gilang,kol-gilang,facebook,fb-kol,535438,https://www.facebook.com/gilang,Jakarta,11.1,10.73,48584,1590,0.74,7.76,87799390,partner exclusif
677277513493600,Agus,kol-agus,tiktok,tiktok-kol,4007,https://www.tiktok.com/@agus,Makassar,9.58,4.47,203,7,2.77,555.7,1523278,partner exclusif
904832093387789,Naufal,kol-naufal,tiktok,tiktok-kol,104,https://www.tiktok.com/@naufal,Surabaya,9.83,4.33,3,0,1.9,497.14,223752,influencer
745215561675555,Siti,kol-siti,tiktok,tiktok-kol,5192,https://www.tiktok.com/@siti,Madiun,9.83,13.76,439,25,0.22,361.41,2040501,partner exclusif
536200479495583,Oki,kol-oki,facebook,fb-kol,12226,https://www.facebook.com/oki,Kendari,7.41,5.59,476,26,0.91,261.19,5601621,partner exclusif
576126706852659,Dewi Farah,kol-dewifarah,facebook,fb-kol,3847,https://www.facebook.com/dewifarah,Batam,1.76,1.28,38,2,1.58,573.55,2431773,partner exclusif
318324837181838,Lia Kusuma,kol-liakusuma,facebook,fb-kol,1137573,https://www.facebook.com/liakusuma,Denpasar,4.08,8.9,76887,5280,4.41,546.32,166913133,partner exclusif
959688204695124,Rendy Firmansyah,kol-rendyfirmansyah,instagram,ig-kol,880,https://www.instagram.com/rendyfirmansyah,Jayapura,8.48,5.26,29,1,0.87,492.91,195985,influencer
230148963470398,Bayu Andi,kol-bayuandi,facebook,fb-kol,944049,https://www.facebook.com/bayuandi,Makassar,9.56,5.72,42399,998,1.76,328.72,56676383,partner exclusif
637626754528352,Ani Ani,kol-aniani,tiktok,tiktok-kol,9743,https://www.tiktok.com/@aniani,Prabumulih,9.73,8.99,827,17,2.42,541.75,863326,partner exclusif
277031764608287,Tasya Halim,kol-tasyahalim,facebook,fb-kol,239,https://www.facebook.com/tasyahalim,Makassar,7.53,10.87,30,2,1.02,172.73,332287,influencer
259989559329768,Ria Yuliana,kol-riayuliana,tiktok,tiktok-kol,2826,https://www.tiktok.com/@riayuliana,Jambi,11.03,6.43,81,6,4.9,249.96,2300475,partner exclusif
432185537146766,Grace Pratama,kol-gracepratama,instagram,ig-kol,2732,https://www.instagram.com/gracepratama,Makassar,5.4,6.78,115,3,1.81,364.32,1978237,partner exclusif
171073289601001,Ahmad,kol-ahmad,instagram,ig-kol,223930,https://www.instagram.com/ahmad,Cirebon,11.3,1.6,4260,90,1.65,162.86,264006991,partner exclusif
489937654834080,Farah Suryani,kol-farahsuryani,facebook,fb-kol,3443,https://www.facebook.com/farahsuryani,Bogor,11.55,0.36,13,1,3.5,11.48,1840111,partner exclusif
139697065039845,Clara Kusuma,kol-clarakusuma,instagram,ig-kol,36220,https://www.instagram.com/clarakusuma,Medan,0.69,5.44,1960,118,3.22,546.34,5206635,partner exclusif
479630304490059,Dewi Sari,kol-dewisari,facebook,fb-kol,43490,https://www.facebook.com/dewisari,Mataram,1.22,3.48,1397,102,3.09,88.04,21302042,partner exclusif
625932043813268,Rian,kol-rian,instagram,ig-kol,1349,https://www.instagram.com/rian,Malang,9.36,13.45,217,11,3.47,57.69,1413536,partner exclusif
717380700846307,Oki Utama,kol-okiutama,instagram,ig-kol,1251,https://www.instagram.com/okiutama,Kendari,10.8,2.92,18,1,0.93,17.91,1283370,partner exclusif
485753511773328,Lina Saputra,kol-linasaputra,tiktok,tiktok-kol,649271,https://www.tiktok.com/@linasaputra,Sorong,1.49,5.88,28834,1951,3.09,-15.97,204589618,partner exclusif
140317514907713,Meli Siti,kol-melisiti,facebook,fb-kol,406,https://www.facebook.com/melisiti,Depok,4.5,7.91,15,1,2.32,-4.71,362390,influencer
153764705009325,Pandu,kol-pandu,tiktok,tiktok-kol,89579,https://www.tiktok.com/@pandu,Madiun,6.83,6.62,6038,303,1.07,210.29,21462926,partner exclusif
917401221991900,Rian,kol-rian,tiktok,tiktok-kol,15387,https://www.tiktok.com/@rian,Palembang,7.02,13.51,2168,79,4.81,172.81,4792492,partner exclusif
767716927181439,Fiona,kol-fiona,facebook,fb-kol,368,https://www.facebook.com/fiona,Malang,9.02,7.97,14,1,4.77,203.14,365853,influencer
472843905100154,Fikri Wibowo,kol-fikriwibowo,tiktok,tiktok-kol,732021,https://www.tiktok.com/@fikriwibowo,Medan,9.14,7.65,41123,3009,2.04,225.44,26549321,partner exclusif
803158214535388,Oki Nasution,kol-okinasution,facebook,fb-kol,150,https://www.facebook.com/okinasution,Probolinggo,11.34,8.81,15,0,4.72,-1.91,179992,influencer
372644966124063,Ria,kol-ria,tiktok,tiktok-kol,4446,https://www.tiktok.com/@ria,Lhokseumawe,8.44,13.96,290,15,1.97,204.24,1771699,partner exclusif
953615580795606,Intan Santoso,kol-intansantoso,instagram,ig-kol,380,https://www.instagram.com/intansantoso,Samarinda,10.6,1.94,5,0,1.09,234.78,122060,influencer
991305222882088,Maya,kol-maya,facebook,fb-kol,231,https://www.facebook.com/maya,Manado,7.25,10.3,15,0,1.7,128.44,120243,influencer
687279693234839,Nur Prasetyo,kol-nurprasetyo,instagram,ig-kol,3895,https://www.instagram.com/nurprasetyo,Tasikmalaya,5.66,10.97,484,26,1.35,185.11,2402248,partner exclusif
